latitude_dd,longitude_dd,vdatum,member_name,site_id,site_no,description,networks,state,county,waterbody,horizontal_datum,priority,zone,horizontal_collection_method,perm_housing_installed,peak_summary_id,member_id,peak_date,is_peak_estimated,is_peak_time_estimated,peak_stage,is_peak_stage_estimated,peak_discharge,is_peak_discharge_estimated,vdatum_id,height_above_gnd,is_hag_estimated,time_zone,aep,aep_lowci,aep_upperci,aep_range,calc_notes,last_updated,last_updated_by,member,data_file,hwms,vertical_datums,Links
30.15835,-95.21004,NAVD88,Kristine Blickenstaff,21879,TXMON21879,"19766-19908 Loop 494, New Caney
Located 900 feet north of intersection of Roberts Rd. and Hwy 494. On each abutment of Railroad bridge, 150 ft east of Loop 494.",,TX,Montgomery County,Caney Creek,,,,,No,5520,,9/2/2017 5:00:00 PM,1,1,87.09,1,,0,,0,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.14735,-95.18923,NAVD88,Kristine Blickenstaff,21882,TXMON21882,"Home on Hardy road, located approx 300 yards from left bank and downstream of Caney creek bridge.",,TX,Montgomery County,San Jacinto River,,,,,No,5521,,9/2/2017 5:00:00 PM,1,1,81.31,0,,0,,1.85,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.14685,-95.17244,NAVD88,Kristine Blickenstaff,21886,TXMON21886,"25674-25698 FM 1485, New Carey, TX. 
Located 0.15 miles east of Scott Gardner Rd. DDSBridge over Peach Creek on Hwy 1485",,TX,Montgomery County,Peach Creek,,,,,No,5522,,9/2/2017 5:00:00 PM,1,1,78.31,0,,0,,5.85,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.1184,-95.22448,NAVD88,Kristine Blickenstaff,21892,TXMON21892,"22801-22867 Loop 494, Porter, TX. 
Located 2.25 miles south of FM 1485.",,TX,Montgomery County,San Jacinto River,,,,,No,5523,,9/2/2017 5:00:00 PM,1,1,83.88,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.08083,-95.17376,NAVD88,Kristine Blickenstaff,21895,TXHAR21895,"3020-3056 Maple Bend Dr., Kingwood, TX
Located 400 feet west of Woodstream Village Dr.",,TX,Harris County,San Jacinto River,,,,,No,5524,,9/2/2017 5:00:00 PM,1,1,62.42,1,,0,,2.85,1,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.1495,-95.1696,NAVD88,Kristine Blickenstaff,22409,TXMON22409,Exterior wall of home on Marrella Drive,,TX,Montgomery County,Peach Creek,,,,,No,5525,,9/2/2017 5:00:00 PM,1,1,79.57,0,,0,,4,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.142,-95.1861,NAVD88,Kristine Blickenstaff,22432,TXMON22432,Exterior wall near front door of home on Pecan Drive,,TX,Montgomery County,Caney Creek,,,,,No,5526,,9/2/2017 5:00:00 PM,1,1,76.96,0,,0,,4.66,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.6253,-95.7154,NAVD88,Jeremy McDowell,21135,TXFOR21135,James Bowie Middle School near Plantation Dr,,TX,Fort Bend County,Brazos River,,,,,No,5536,,8/29/2017 5:00:00 PM,1,1,81.62,1,,0,,0.81,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.6173,-95.7326,NAVD88,Jeremy McDowell,21139,TXFOR21139,Stephen F. Austin Elementary School,,TX,Fort Bend County,Brazos River,,,,,No,5537,,8/29/2017 5:00:00 PM,1,1,80.07,1,,0,,0.81,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.6113,-95.7819,NAVD88,Jeremy McDowell,21141,TXFOR21141,1202 Brazoswood Plaza,,TX,Fort Bend County,Brazos River,,,,,No,5538,,8/29/2017 5:00:00 PM,1,1,86.89,0,,0,,0,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.59194,-95.12833,NAVD88,Kristine Blickenstaff,4341,TXHAR04341,Pinelock Drive Bridge,,TX,Harris County,Horsepen Bayou,,,,,Yes,5539,,9/2/2017 5:00:00 PM,1,1,14.71,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.5435,-95.7794,NAVD88,Jeremy McDowell,21339,TXFOR21339,George Jr. High School,,TX,Fort Bend County,Brazos River,,,,,No,5541,,8/29/2017 5:00:00 PM,1,1,95,1,,0,,0,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.5785,-95.794,NAVD88,Jeremy McDowell,21351,TXFOR21351,Iglesia Cristiana Minesterios Gloria A Dios Church,,TX,Fort Bend County,Brazos River,,,,,No,5554,,8/29/2017 5:00:00 PM,1,1,90.55,1,,0,,5,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.5653,-95.8038,NAVD88,Jeremy McDowell,21352,TXFOR21352,AW Jackson Elementary,,TX,Fort Bend County,Brazos River,,,,,No,5556,,8/29/2017 5:00:00 PM,1,1,90.65,1,,0,,8.6,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.56997,-95.8163,NAVD88,Jeremy McDowell,21358,TXFOR21358,corner of baker rd and happy valley ln,,TX,Fort Bend County,Brazos River,,,,,No,5557,,8/29/2017 5:00:00 PM,1,1,91.89,1,,0,,2.98,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.55893,-95.63732,NAVD88,Jeremy McDowell,21365,TXFOR21365,Bridge on commonwealth blvd,,TX,Fort Bend County,Brazos River,,,,,No,5568,,8/29/2017 5:00:00 PM,1,1,71.53,1,,0,,1.39,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.54723,-95.54969,NAVD88,Jeremy McDowell,21368,TXFOR21368,Bridge near Elkins High School,,TX,Fort Bend County,Brazos River,,,,,No,5570,,8/29/2017 5:00:00 PM,1,1,63.69,1,,0,,5.83,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.43831,-95.06822,NAVD88,Kristine Blickenstaff,23312,TXGAL23312,Dickinson Bayou and 45,,TX,Galveston County,Dickinson Bayou,,,,,No,5572,,9/2/2017 5:00:00 PM,1,1,16.74,0,,0,,5.34,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.51778,-95.58792,NAVD88,Jeremy McDowell,21374,TXFOR21374,Sand Supply #1,,TX,Fort Bend County,Brazos River,,,,,No,5574,,8/29/2017 5:00:00 PM,1,1,65.34,1,,0,,2,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.5747,-95.60663,NAVD88,Jeremy McDowell,21400,TXFOR21400,Ditch near First Colony Park,,TX,Fort Bend County,Brazos River,,,,,No,5576,,8/29/2017 5:00:00 PM,1,1,62.52,1,,0,,0,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.06968,-95.78846,NAVD88,Kristine Blickenstaff,20892,TXBRA20892,Linnville Bayou at Hwy 35 at Brazoria Co Line,,TX,Brazoria County,Linnville Bayou,,,,,No,5579,,9/2/2017 5:00:00 PM,1,1,36.36,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.07517,-95.76731,NAVD88,Kristine Blickenstaff,20893,TXBRA20893,Linnville Bayou at Hwy 35 west of Chevron Philips Plant,,TX,Brazoria County,Linnville Bayou,,,,,No,5580,,9/6/2017 5:00:00 PM,1,1,37.94,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.08342,-95.73809,NAVD88,Kristine Blickenstaff,20896,TXBRA20896,Linnville Bayou at HWY 35 east of Chevron Philips plant,,TX,Brazoria County,Linnville Bayou,,,,,No,5581,,9/2/2017 5:00:00 PM,1,1,36.64,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.05007,-95.74964,NAVD88,Kristine Blickenstaff,20897,TXBRA20897,Cedar Lake creek at Co Rd 359,,TX,Brazoria County,Cedar Lake Creek,,,,,No,5583,,9/2/2017 5:00:00 PM,1,1,31.77,1,,0,,0,,UTC,,,,,Average of 3 HWMs used to estimate creek.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.10678,-95.77935,NAVD88,Kristine Blickenstaff,20898,TXBRA20898,Co Rd 524 at Co Rd 375,,TX,Brazoria County,Linnville Bayou,,,,,No,5584,,9/2/2017 5:00:00 PM,1,1,42.45,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.14028,-95.80914,NAVD88,Kristine Blickenstaff,20899,TXBRA20899,"Old Ocean Circuit, Saint Mary AME Church",,TX,Brazoria County,Linnville Bayou,,,,,No,5585,,9/2/2017 5:00:00 PM,1,1,44.37,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.17433,-95.83039,NAVD88,Kristine Blickenstaff,20900,TXBRA20900,Linnville Bayou at culvert on Co Rd 1301,,TX,Brazoria County,Linnville Bayou,,,,,No,5586,,9/2/2017 5:00:00 PM,1,1,50.94,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.96514,-95.68992,NAVD88,Kristine Blickenstaff,21069,TXBRA21069,Cedar Lake Creek at Co Rd 521,,TX,Brazoria County,Cedar Lake Creek,,,,,No,5594,,9/7/2017 5:00:00 PM,1,1,18.82,1,,0,,0,,UTC,,,,,Average of 4 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.01018,-95.74096,NAVD88,Kristine Blickenstaff,21071,TXBRA21071,Cedar Lake Creek at Co Rd 332,,TX,Brazoria County,Cedar Lake Creek,,,,,No,5595,,9/2/2017 5:00:00 PM,1,1,26.24,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.95083,-95.39067,NAVD88,Kristine Blickenstaff,21072,TXBRA21072,Brazos River at Hwy 36 near Brazos River,,TX,Brazoria County,Brazos River,,,,,No,5596,,9/2/2017 5:00:00 PM,1,1,6.84,1,,0,,0,0,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.96943,-95.43182,NAVD88,Kristine Blickenstaff,21073,TXBRA21073,Jones Creek at Jones Creek on Hwy 36,,TX,Brazoria County,Jones Creek,,,,,No,5597,,9/2/2017 5:00:00 PM,1,1,10.03,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.92102,-95.55561,NAVD88,Kristine Blickenstaff,21075,TXBRA21075,San Bernard River at Co Rd 2918,,TX,Brazoria County,San Bernard River,,,,,No,5598,,9/2/2017 5:00:00 PM,1,1,7.99,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.95138,-95.55436,NAVD88,Kristine Blickenstaff,21076,TXBRA21076,San Bernard River at Hwy 2611,,TX,Brazoria County,San Bernard River,,,,,No,5599,,9/2/2017 5:00:00 PM,1,1,10.18,0,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.01177,-95.58309,NAVD88,Kristine Blickenstaff,21142,TXBRA21142,San Bernard River at Healing House Outreach Church,,TX,Brazoria County,San Bernard River,,,,,No,5600,,9/2/2017 5:01:00 PM,1,1,15.9,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.0785,-95.68329,NAVD88,Kristine Blickenstaff,21145,TXBRA21145,San Bernard River at FM 522,,TX,Brazoria County,San Bernard River,,,,,No,5601,,9/2/2017 5:00:00 PM,1,1,24.72,1,,0,,1,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.05259,-95.68073,NAVD88,Kristine Blickenstaff,21147,TXBRA21147,San Bernard River at Co Rd 372,,TX,Brazoria County,San Bernard River,,,,,No,5602,,9/2/2017 5:00:00 PM,1,1,19.41,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.04171,-95.64923,NAVD88,Kristine Blickenstaff,21148,TXBRA21148,San Bernard River at end of Co Rd 344,,TX,Brazoria County,San Bernard River,,,,,No,5603,,9/2/2017 5:00:00 PM,1,1,18.98,1,,0,,0,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.1124,-95.70769,NAVD88,Kristine Blickenstaff,21149,TXBRA21149,"San Bernard Reservoir Number 1, FM 1459 and Co Rd 791",,TX,Brazoria County,San Bernard,,,,,No,5604,,9/2/2017 4:58:00 PM,1,1,30.83,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.16057,-95.7649,NAVD88,Kristine Blickenstaff,21152,TXBRA21152,San Bernard River on FM 1301,,TX,Brazoria County,San Bernard River,,,,,No,5605,,9/2/2017 5:00:00 PM,1,1,40.72,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.15128,-95.71626,NAVD88,Kristine Blickenstaff,21153,TXBRA21153,Mound Creek at FM 1301,,TX,Brazoria County,Mound Creek,,,,,No,5606,,9/2/2017 5:00:00 PM,1,1,32.5,1,,0,,0,0,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.18741,-95.72592,NAVD88,Kristine Blickenstaff,21155,TXBRA21155,San Bernard River on Co Rd 5,,TX,Brazoria County,San Bernard River,,,,,No,5607,,9/8/2017 5:00:00 PM,1,1,40.46,1,,0,,3.55,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.29371,-95.65367,NAVD88,Kristine Blickenstaff,21165,TXFOR21165,Cow Creek at Co Rd 17,,TX,Fort Bend County,Cow Creek,,,,,No,5611,,9/2/2017 5:00:00 PM,1,1,49.19,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.32049,-95.61387,NAVD88,Kristine Blickenstaff,21168,TXBRA21168,Cow Creek at Co Rd 25,,TX,Brazoria County,Cow Creek,,,,,No,5612,,9/2/2017 5:00:00 PM,1,1,49.56,1,,0,,5.05,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.9354,-95.29866,NAVD88,Kristine Blickenstaff,21298,TXBRA21298,Gulf of Mexico at Fort Quintana,,TX,Brazoria County,Gulf of Mexico,,,,,No,5613,,9/2/2017 5:00:00 PM,1,1,5.62,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.06198,-95.49812,NAVD88,Kristine Blickenstaff,21307,TXBRA21307,Buffalo Camp Bayou at 1819 Bayou Dr,,TX,Brazoria County,Buffalo Camp Bayou,,,,,No,5712,,9/2/2017 5:00:00 PM,0,1,19.57,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate Peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.1436,-95.60529,NAVD88,Kristine Blickenstaff,21310,TXBRA21310,Brazos River near West Columbia,,TX,Brazoria County,Brazos River,,,,,No,5715,,9/2/2017 5:00:00 PM,1,1,30.03,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.20411,-95.47529,NAVD88,Kristine Blickenstaff,21312,TXBRA21312,Oyster Creek at Co Rd 30,,TX,Brazoria County,Oyster Creek,,,,,No,5759,,9/2/2017 5:00:00 PM,1,1,34.71,1,,0,,2.15,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.11483,-95.53467,NAVD88,Kristine Blickenstaff,21314,TXBRA21314,Britt Bailey Blvd and Co Rd 969F,,TX,Brazoria County,Brazos River,,,,,No,5760,,9/2/2017 5:00:00 PM,1,1,27.55,1,,0,,2.9,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.14619,-95.54136,NAVD88,Kristine Blickenstaff,21315,TXBRA21315,Bar X Ranch on Hwy 35,,TX,Brazoria County,Brazos River,,,,,No,5761,,9/2/2017 5:00:00 PM,1,1,29.36,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.21189,-95.59969,NAVD88,Kristine Blickenstaff,21317,TXBRA21317,Between Eagle Nest Lake and Manor Lake on Co Rd 25,,TX,Brazoria County,Brazos River,,,,,No,5762,,9/2/2017 5:00:00 PM,1,1,34.3,1,,0,,0,,UTC,,,,,Average of 3 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.20813,-95.68849,NAVD88,Kristine Blickenstaff,21320,TXBRA21320,Varner Creek at Hwy 36,,TX,Brazoria County,Varner Creek,,,,,No,5765,,9/2/2017 5:00:00 PM,1,1,34.35,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.67822,-94.98252,NAVD88,Kristine Blickenstaff,21378,TXHAR21378,Trinity Bay at Morgan's Point,,TX,Harris County,Trinity Bay,,,,,No,5766,,9/2/2017 5:00:00 PM,1,1,5.42,1,,0,,0,,UTC,,,,,Average of 3 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.64581,-95.0191,NAVD88,Kristine Blickenstaff,21380,TXHAR21380,Little Cedar Bayou at Broadway St,,TX,Harris County,Little Cedar Bayou,,,,,No,5767,,9/2/2017 5:00:00 PM,1,1,4.11,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.61877,-95.00211,NAVD88,Kristine Blickenstaff,21383,TXHAR21383,Shell Beach near Houston Yacht Club,,TX,Harris County,Trinity Beach,,,,,No,5768,,9/2/2017 5:00:00 PM,1,1,5.55,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.63405,-95.11456,NAVD88,Kristine Blickenstaff,21387,TXHAR21387,Armand Bayou,,TX,Harris County,Armand Bayou,,,,,No,5773,,9/2/2017 5:00:00 PM,1,1,15.8,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.7798,-96.3148,NAVD88,Jeremy McDowell,23134,TXAUS23134,"Located in vicinity of 3057-3061 FM 949, Cat Spring, TX.
Located 1.1 miles southwest of intersection off Constables Lane and FM 949 on FM 949.",Not Defined,TX,Austin County,San Bernard River,,,,,No,5774,,8/29/2017 5:00:00 PM,1,1,255.91,1,,0,,3,1,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.58322,-95.1037,NAVD88,Kristine Blickenstaff,21392,TXHAR21392,Horsepen Bayou at Clear Lake High School,,TX,Harris County,Horsepen Bayou,,,,,No,5775,,9/2/2017 5:00:00 PM,1,1,16.42,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.59561,-95.08967,NAVD88,Kristine Blickenstaff,21393,TXHAR21393,Armand Bayou at Bay Area Park,,TX,Harris County,Armand Bayou,,,,,No,5777,,9/2/2017 5:00:00 PM,1,1,10.34,0,,0,,5.8,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.75124,-96.2974,NAVD88,Jeremy McDowell,23136,TXAUS23136,"Located in vicinity of 247 Schultz Rd., Sealy, TX. 
Located 1.5 miles west on dirt road (247) off of Kulow Rd..",Not Defined,TX,Austin County,San Bernard River,,,,,No,5778,,8/29/2017 5:00:00 PM,1,1,213.93,1,,0,,4.55,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.56634,-95.06994,NAVD88,Kristine Blickenstaff,21395,TXHAR21395,Armand Bayou at Clear Lake Park,,TX,Harris County,Armand Bayou,,,,,No,5779,,9/2/2017 5:00:00 PM,1,1,4.75,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.54599,-95.0169,NAVD88,Kristine Blickenstaff,21397,TXGAL21397,Trinity Bay at Kemah,,TX,Galveston County,Trinity Bay,,,,,No,5781,,9/2/2017 5:00:00 PM,1,1,6.95,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.7029,-96.19885,NAVD88,Jeremy McDowell,23138,TXAUS23138,"Located in vicinity of 4850-4978 FM 3013, Sealy, TX.
Located 2.1 miles west of intersection of FM 3538 and FM 3013 on FM 3013.",Not Defined,TX,Austin County,San Bernard River,,,,,No,5782,,8/29/2017 5:00:00 PM,1,1,172.27,1,,0,,1.7,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.54133,-95.03199,NAVD88,Kristine Blickenstaff,21398,TXGAL21398,Clear Lake at Clear Lake Shores,,TX,Galveston County,Clear Lake,,,,,No,5783,,9/2/2017 5:00:00 PM,1,1,7.8,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.53358,-95.09493,NAVD88,Kristine Blickenstaff,21405,TXGAL21405,Clear Creek at League City boat ramp,,TX,Galveston County,Clear Creek,,,,,No,5784,,9/2/2017 5:00:00 PM,1,1,5.78,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
